Website,Compliance Status,Granular Consent Status,Cookies Before,Cookies After
https://ucema.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,260,260
https://ctu.edu,Compliant,Granular Consent Evaluated,262,261
http://dunwoody.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://mlc-wels.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,273,273
https://winkienglish.edu.vn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,273,273
https://pueblocc.edu,Compliant,Granular Consent Evaluated,282,284
http://gordonstate.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://isdi.education,Non-Compliant - No Consent Mechanism,No Granular Options Found,286,286
http://uceda.edu,Compliant,Granular Consent Evaluated,307,311
http://fplc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://contracosta.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,305,305
http://nyist.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://wfmc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://jstu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ecsocman.edu.ru,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ogleschool.edu,Compliant,Granular Consent Evaluated,324,331
https://parisjc.edu,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,324,324
http://eastms.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,321,321
https://sagrado.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,326,326
https://haphong.edu.vn,Compliant,Granular Consent Evaluated,326,340
http://unikl.edu.my,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,338,338
http://myunion.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sjzpt.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://unphu.edu.do,Compliant,Granular Consent Evaluated,337,348
http://utmem.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hrbu.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,336,336
https://imu.edu.my,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,336,336
http://acn.edu.au,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,354,354
http://coconino.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://rau.edu.uy,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,339,339
http://hxu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://naicu.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,341,341
http://mdu.edu.ua,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,342,342
https://tdmu.edu.ua,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,350,350
http://utec.edu.pe,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,349,349
http://hljit.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://qjnu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://bzu.edu.pk,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,343,343
http://westgatech.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cga.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,343,343
https://sidehustle.education,Compliant,Granular Consent Evaluated,352,354
http://scun.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://ibe.edu.pl,Compliant,Granular Consent Evaluated,350,349
http://wvutech.edu,Non-Compliant - Cookies Set Before Consent,No Granular Options Found,367,367
https://cazenovia.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,362,362
http://nevadastate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,368,368
https://acphs.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,370,370
https://ius.edu.ba,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,366,366
http://sdjzu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://mtc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,365,365
https://burnet.edu.au,Compliant,Granular Consent Evaluated,376,379
http://henannu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://bmu.edu.in,Non-Compliant - No Consent Mechanism,No Granular Options Found,371,371
http://northeastcollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,383,383
https://miles.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,381,381
https://su.edu.ph,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,377,377
https://corning-cc.edu,Compliant,No Granular Options Found,383,433
http://paaet.edu.kw,Compliant,Granular Consent Evaluated,441,440
http://ecogd.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://sie.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,431,431
http://centralgatech.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://upike.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://navarrocollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,436,436
https://itba.edu.ar,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,439,439
http://jju.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://oum.edu.my,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://gcu.edu.pk,Non-Compliant - No Consent Mechanism,No Granular Options Found,436,436
http://lakeareatech.edu,Non-Compliant - Cookies Set Before Consent,Granular Consent Evaluated,460,460
https://sheltonstate.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,456,456
https://bpcc.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,454,454
https://thomasu.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,455,455
http://uncor.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://cartapacio.edu.ar,Compliant,Granular Consent Evaluated,449,448
https://aiimsbhopal.edu.in,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,450,450
https://haskell.edu,Compliant,No Granular Options Found,455,454
https://nyaa.edu,Compliant,Granular Consent Evaluated,457,456
http://itt-tech.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://iavalley.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,456,456
http://mobap.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,481,481
https://ttic.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,462,462
http://sandau.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://asu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://charteroak.edu,Compliant,Granular Consent Evaluated,478,481
https://coastline.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,473,473
http://massasoit.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://faith.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,474,474
https://ahievran.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,479,479
http://stratford.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://sjcc.edu,Compliant,Granular Consent Evaluated,484,486
https://culver.edu,Compliant,Granular Consent Evaluated,498,497
https://siu.edu.in,Compliant,No Granular Options Found,492,494
https://sinop.edu.tr,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,490,490
http://csmu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://vimaru.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,503,503
https://unab.edu.ar,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,498,498
https://unizik.edu.ng,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,503,503
http://osucascades.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,512,512
https://csuniv.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,515,515
https://uclv.edu.cu,Non-Compliant - No Consent Mechanism,No Granular Options Found,506,506
http://zzia.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://sunyulster.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,509,509
http://berkeleycitycollege.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,527,527
http://uj.edu,Compliant,No Granular Options Found,525,520
https://biu.edu.ng,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,514,514
https://liunet.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,512,512
https://balamand.edu.lb,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,522,522
https://cecil.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,517,517
http://ift.edu.mo,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://sierranevada.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,518,518
http://ciir.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://funaab.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,521,521
https://zaytuna.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,526,526
https://nelson.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,522,522
https://ses.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,528,528
http://ppcc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://nus.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,534,534
https://iwcc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,542,542
http://ucentral.edu.co,Compliant,Granular Consent Evaluated,560,589
https://sherman.edu,Compliant,Granular Consent Evaluated,593,596
https://hkmu.edu.hk,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,586,586
https://uei.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,585,585
https://mycomputercareer.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,582,582
https://unisimon.edu.co,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,590,590
http://nx.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://shengda.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://tsmc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://livingstone.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,580,580
https://wvhepc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,582,582
https://tamuct.edu,Compliant,No Granular Options Found,589,588
http://unsaac.edu.pe,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://unbosque.edu.co,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hneao.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://xiyi.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://sunyjefferson.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,598,598
https://kusd.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,599,599
https://skc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,599,599
https://pau.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,597,597
https://ufasta.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,0,0
http://zucc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://aada.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
http://unionky.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://bingol.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,15,15
https://cujae.edu.cu,Non-Compliant - No Consent Mechanism,No Granular Options Found,16,16
http://nwsni.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ict.edu.ru,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://scitexas.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://hutech.edu.vn,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://svu.edu,Compliant,Granular Consent Evaluated,85,95
http://kaplanuniversity.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://psu.edu.sa,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://cvcc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,104,104
http://corban.edu,Compliant,No Granular Options Found,138,139
http://iiitd.edu.in,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://wesley.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://eseade.edu.ar,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://wzu.edu.tw,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://njxzc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://jlbtc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://iowacentral.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,143,143
https://merritt.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,149,149
http://mbu.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://unoh.edu,Non-Compliant - No Consent Mechanism,No Granular Options Found,145,145
https://warner.edu,Compliant,Granular Consent Evaluated,148,150
https://melbourne.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,147,147
http://pqc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://zync.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://dc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://jhcsc.edu.ph,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,155,155
https://usv.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,173,173
https://hcmiu.edu.vn,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,170,170
http://sqnc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://cmc.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://moval.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://finlandia.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://rcbc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,176,176
http://dowling.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://khoadiendut.edu.vn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ycu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://uoa.edu.iq,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,171,171
http://tjuci.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://ndscs.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,177,177
https://mendoza.edu.ar,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,174,174
http://evc.edu,Compliant,Granular Consent Evaluated,188,189
https://ifmg.edu.br,Non-Compliant - No Consent Mechanism,No Granular Options Found,180,180
https://pencol.edu,Compliant,Granular Consent Evaluated,194,199
http://igepn.edu.ec,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://ict.edu.cn,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,191,191
https://ataaof.edu.tr,Non-Compliant - No Consent Mechanism,No Granular Options Found,214,214
https://artvin.edu.tr,Compliant,No Granular Options Found,206,207
http://bvca.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
http://bluefieldstate.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,208,208
http://bethanylb.edu,Error in Cookie Consent Evaluation,No Granular Options Found,0,0
https://cwc.edu,Compliant,Granular Consent Evaluated,216,221
https://luac.edu.hk,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,216,216
http://cotc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,235,235
https://americansentinel.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,230,230
https://templejc.edu,Compliant,No Granular Options Found,234,236
https://unifal-mg.edu.br,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,234,234
http://nsc.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://alliance.edu.in,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,258,258
http://ahjzu.edu.cn,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://futminna.edu.ng,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,244,244
http://vermontstate.edu,Error in Cookie Consent Evaluation,Granular Consent Evaluated,0,0
https://iub.edu.pk,Non-Compliant - No Consent Mechanism,No Granular Options Found,272,272
http://dermcoll.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://gumed.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://educities.edu.tw,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://lec.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unlu.edu.ar,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bayburt.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ustl.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bartonccc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://lit.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://rlc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://alfaisal.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bccc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://nyip.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hie.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://antiochne.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://southflorida.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://jxutcm.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://csi.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hutchcc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ahec.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uasd.edu.do,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cec.edu.py,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ab.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ifc-camboriu.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ifsuldeminas.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://waynecc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://anep.edu.uy,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cowley.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uor.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://alanya.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://jlict.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sict.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://nuc.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sum.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://areandina.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://iowalakes.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sylu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uomustansiriyah.edu.iq,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://iuk.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://kcc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://luzerne.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://middlesexcc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://pmc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://usc.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://xttc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uniben.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cahe.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ewc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://eef.edu.gr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://loc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://morainepark.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bu.edu.sa,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://colegioenlinea.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mecc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://upn.edu.pe,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://xahu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://fulokoja.edu.ng,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://monroeccc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://trenholmstate.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://alextech.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mstu.edu.ru,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://stu.edu.iq,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ifpb.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://cag.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://northeast.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://eit.edu.au,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://asu.edu.ru,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://urbe.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://tmu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://nit.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://relay.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://glenville.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sheridan.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://samsun.edu.tr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://iss.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://umanizales.edu.co,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sgmtu.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://sonoran.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://tu.edu.np,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://viagra.edu.pl,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uaz.edu.mx,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://amc.edu.mx,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://act.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://tstc.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://gmtti.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://aiimsraipur.edu.in,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://ebooks.edu.gr,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://rccc.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://fernbank.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unrn.edu.ar,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://bharatividyapeeth.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://espoch.edu.ec,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://uaf.edu.pk,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://hebrewcollege.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://unilab.edu.br,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://inverhills.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://znu.edu.ua,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://jci.edu.cn,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://seu.edu.sa,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://juniv.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://mitchell.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://westcliff.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
http://csubak.edu,Error in Cookie Consent Evaluation,Error in Granular Consent Evaluation,0,0
https://wilkescc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,0,0
http://fitness.edu.au,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,55,55
https://ju.edu.et,Partially Compliant - Cookie Banner Present notworking accept/reject ,Granular Consent Evaluated,72,72
https://gbc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,76,76
https://tesc.edu,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,72,72
https://nicc.edu,Partially Compliant - Cookie Banner Present notworking accept/reject ,No Granular Options Found,103,103
https://inee.edu.mx,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,91,91
https://kneu.edu.ua,Non-Compliant - No Consent Mechanism,Granular Consent Evaluated,92,92
